order_id,date,time,Custom_Time,Name of Week,Weekends?
6087,"Sunday, 12 April 2015",10:17:51 PM,10:00:00 PM,Sunday,Weekends
6500,"Sunday, 19 April 2015",9:37:51 PM,10:00:00 PM,Sunday,Weekends
6501,"Sunday, 19 April 2015",10:18:10 PM,10:00:00 PM,Sunday,Weekends
6932,"Sunday, 26 April 2015",9:31:35 PM,10:00:00 PM,Sunday,Weekends
6933,"Sunday, 26 April 2015",9:33:59 PM,10:00:00 PM,Sunday,Weekends
6934,"Sunday, 26 April 2015",9:37:40 PM,10:00:00 PM,Sunday,Weekends
6935,"Sunday, 26 April 2015",9:59:53 PM,10:00:00 PM,Sunday,Weekends
6936,"Sunday, 26 April 2015",10:00:43 PM,10:00:00 PM,Sunday,Weekends
6937,"Sunday, 26 April 2015",10:10:54 PM,10:00:00 PM,Sunday,Weekends
6938,"Sunday, 26 April 2015",10:15:53 PM,10:00:00 PM,Sunday,Weekends
7360,"Sunday, 3 May 2015",9:41:25 PM,10:00:00 PM,Sunday,Weekends
7759,"Sunday, 10 May 2015",9:46:59 PM,10:00:00 PM,Sunday,Weekends
7760,"Sunday, 10 May 2015",10:16:49 PM,10:00:00 PM,Sunday,Weekends
8216,"Sunday, 17 May 2015",9:33:29 PM,10:00:00 PM,Sunday,Weekends
8217,"Sunday, 17 May 2015",9:50:44 PM,10:00:00 PM,Sunday,Weekends
8218,"Sunday, 17 May 2015",10:11:56 PM,10:00:00 PM,Sunday,Weekends
8629,"Sunday, 24 May 2015",9:39:04 PM,10:00:00 PM,Sunday,Weekends
8630,"Sunday, 24 May 2015",9:43:55 PM,10:00:00 PM,Sunday,Weekends
8631,"Sunday, 24 May 2015",10:05:39 PM,10:00:00 PM,Sunday,Weekends
9020,"Sunday, 31 May 2015",9:47:28 PM,10:00:00 PM,Sunday,Weekends
9021,"Sunday, 31 May 2015",10:04:23 PM,10:00:00 PM,Sunday,Weekends
9022,"Sunday, 31 May 2015",10:11:54 PM,10:00:00 PM,Sunday,Weekends
9443,"Sunday, 7 June 2015",9:31:49 PM,10:00:00 PM,Sunday,Weekends
9444,"Sunday, 7 June 2015",10:15:53 PM,10:00:00 PM,Sunday,Weekends
9445,"Sunday, 7 June 2015",10:17:59 PM,10:00:00 PM,Sunday,Weekends
9861,"Sunday, 14 June 2015",9:36:05 PM,10:00:00 PM,Sunday,Weekends
9862,"Sunday, 14 June 2015",9:47:27 PM,10:00:00 PM,Sunday,Weekends
9863,"Sunday, 14 June 2015",9:49:57 PM,10:00:00 PM,Sunday,Weekends
10273,"Sunday, 21 June 2015",10:08:58 PM,10:00:00 PM,Sunday,Weekends
10688,"Sunday, 28 June 2015",9:32:34 PM,10:00:00 PM,Sunday,Weekends
10689,"Sunday, 28 June 2015",10:12:02 PM,10:00:00 PM,Sunday,Weekends
11574,"Sunday, 12 July 2015",9:30:10 PM,10:00:00 PM,Sunday,Weekends
11575,"Sunday, 12 July 2015",9:57:54 PM,10:00:00 PM,Sunday,Weekends
11576,"Sunday, 12 July 2015",10:09:07 PM,10:00:00 PM,Sunday,Weekends
11577,"Sunday, 12 July 2015",10:09:09 PM,10:00:00 PM,Sunday,Weekends
11578,"Sunday, 12 July 2015",10:10:14 PM,10:00:00 PM,Sunday,Weekends
11579,"Sunday, 12 July 2015",10:17:01 PM,10:00:00 PM,Sunday,Weekends
11998,"Sunday, 19 July 2015",9:31:19 PM,10:00:00 PM,Sunday,Weekends
11999,"Sunday, 19 July 2015",9:42:54 PM,10:00:00 PM,Sunday,Weekends
12000,"Sunday, 19 July 2015",10:10:03 PM,10:00:00 PM,Sunday,Weekends
12430,"Sunday, 26 July 2015",9:32:19 PM,10:00:00 PM,Sunday,Weekends
12431,"Sunday, 26 July 2015",9:40:57 PM,10:00:00 PM,Sunday,Weekends
12432,"Sunday, 26 July 2015",10:06:38 PM,10:00:00 PM,Sunday,Weekends
12849,"Sunday, 2 August 2015",9:30:56 PM,10:00:00 PM,Sunday,Weekends
12850,"Sunday, 2 August 2015",9:50:16 PM,10:00:00 PM,Sunday,Weekends
12851,"Sunday, 2 August 2015",10:00:05 PM,10:00:00 PM,Sunday,Weekends
12852,"Sunday, 2 August 2015",10:12:31 PM,10:00:00 PM,Sunday,Weekends
13274,"Sunday, 9 August 2015",9:35:15 PM,10:00:00 PM,Sunday,Weekends
13275,"Sunday, 9 August 2015",9:36:20 PM,10:00:00 PM,Sunday,Weekends
13276,"Sunday, 9 August 2015",9:36:49 PM,10:00:00 PM,Sunday,Weekends
13277,"Sunday, 9 August 2015",9:38:57 PM,10:00:00 PM,Sunday,Weekends
14119,"Sunday, 23 August 2015",9:54:17 PM,10:00:00 PM,Sunday,Weekends
14120,"Sunday, 23 August 2015",10:16:40 PM,10:00:00 PM,Sunday,Weekends
14513,"Sunday, 30 August 2015",9:41:23 PM,10:00:00 PM,Sunday,Weekends
14514,"Sunday, 30 August 2015",10:02:10 PM,10:00:00 PM,Sunday,Weekends
14911,"Sunday, 6 September 2015",9:50:56 PM,10:00:00 PM,Sunday,Weekends
15344,"Sunday, 13 September 2015",9:33:53 PM,10:00:00 PM,Sunday,Weekends
15345,"Sunday, 13 September 2015",10:08:13 PM,10:00:00 PM,Sunday,Weekends
15346,"Sunday, 13 September 2015",10:24:04 PM,10:00:00 PM,Sunday,Weekends
15767,"Sunday, 20 September 2015",9:37:50 PM,10:00:00 PM,Sunday,Weekends
15768,"Sunday, 20 September 2015",9:53:20 PM,10:00:00 PM,Sunday,Weekends
15769,"Sunday, 20 September 2015",10:09:57 PM,10:00:00 PM,Sunday,Weekends
16056,"Sunday, 27 September 2015",9:49:33 PM,10:00:00 PM,Sunday,Weekends
16057,"Sunday, 27 September 2015",10:09:46 PM,10:00:00 PM,Sunday,Weekends
16487,"Sunday, 4 October 2015",9:35:53 PM,10:00:00 PM,Sunday,Weekends
16488,"Sunday, 4 October 2015",9:40:19 PM,10:00:00 PM,Sunday,Weekends
16489,"Sunday, 4 October 2015",10:15:08 PM,10:00:00 PM,Sunday,Weekends
16490,"Sunday, 4 October 2015",10:27:02 PM,10:00:00 PM,Sunday,Weekends
16824,"Sunday, 11 October 2015",9:48:42 PM,10:00:00 PM,Sunday,Weekends
17562,"Sunday, 25 October 2015",10:29:34 PM,10:00:00 PM,Sunday,Weekends
17929,"Sunday, 1 November 2015",9:38:16 PM,10:00:00 PM,Sunday,Weekends
17930,"Sunday, 1 November 2015",9:46:33 PM,10:00:00 PM,Sunday,Weekends
17931,"Sunday, 1 November 2015",10:00:07 PM,10:00:00 PM,Sunday,Weekends
17932,"Sunday, 1 November 2015",10:26:33 PM,10:00:00 PM,Sunday,Weekends
18325,"Sunday, 8 November 2015",9:40:48 PM,10:00:00 PM,Sunday,Weekends
18326,"Sunday, 8 November 2015",9:59:54 PM,10:00:00 PM,Sunday,Weekends
18327,"Sunday, 8 November 2015",10:24:03 PM,10:00:00 PM,Sunday,Weekends
18724,"Sunday, 15 November 2015",9:36:35 PM,10:00:00 PM,Sunday,Weekends
18725,"Sunday, 15 November 2015",10:03:20 PM,10:00:00 PM,Sunday,Weekends
18726,"Sunday, 15 November 2015",10:12:50 PM,10:00:00 PM,Sunday,Weekends
18727,"Sunday, 15 November 2015",10:27:42 PM,10:00:00 PM,Sunday,Weekends
19117,"Sunday, 22 November 2015",9:46:23 PM,10:00:00 PM,Sunday,Weekends
19118,"Sunday, 22 November 2015",9:51:13 PM,10:00:00 PM,Sunday,Weekends
20034,"Sunday, 6 December 2015",10:11:13 PM,10:00:00 PM,Sunday,Weekends
20448,"Sunday, 13 December 2015",9:50:16 PM,10:00:00 PM,Sunday,Weekends
20449,"Sunday, 13 December 2015",10:09:33 PM,10:00:00 PM,Sunday,Weekends
20450,"Sunday, 13 December 2015",10:23:08 PM,10:00:00 PM,Sunday,Weekends
20879,"Sunday, 20 December 2015",10:00:53 PM,10:00:00 PM,Sunday,Weekends
20880,"Sunday, 20 December 2015",10:16:54 PM,10:00:00 PM,Sunday,Weekends
20881,"Sunday, 20 December 2015",10:25:20 PM,10:00:00 PM,Sunday,Weekends
21179,"Sunday, 27 December 2015",9:56:56 PM,10:00:00 PM,Sunday,Weekends
307,"Monday, 5 January 2015",9:45:38 PM,10:00:00 PM,Monday,Weekdays
308,"Monday, 5 January 2015",9:59:46 PM,10:00:00 PM,Monday,Weekdays
736,"Monday, 12 January 2015",9:35:14 PM,10:00:00 PM,Monday,Weekdays
1136,"Monday, 19 January 2015",9:59:06 PM,10:00:00 PM,Monday,Weekdays
1137,"Monday, 19 January 2015",10:13:28 PM,10:00:00 PM,Monday,Weekdays
1551,"Monday, 26 January 2015",9:37:51 PM,10:00:00 PM,Monday,Weekdays
1991,"Monday, 2 February 2015",9:47:12 PM,10:00:00 PM,Monday,Weekdays
1992,"Monday, 2 February 2015",9:48:32 PM,10:00:00 PM,Monday,Weekdays
1993,"Monday, 2 February 2015",10:07:29 PM,10:00:00 PM,Monday,Weekdays
1994,"Monday, 2 February 2015",10:08:10 PM,10:00:00 PM,Monday,Weekdays
1995,"Monday, 2 February 2015",10:19:33 PM,10:00:00 PM,Monday,Weekdays
2407,"Monday, 9 February 2015",9:51:59 PM,10:00:00 PM,Monday,Weekdays
2408,"Monday, 9 February 2015",10:01:04 PM,10:00:00 PM,Monday,Weekdays
3223,"Monday, 23 February 2015",10:05:27 PM,10:00:00 PM,Monday,Weekdays
3224,"Monday, 23 February 2015",10:22:21 PM,10:00:00 PM,Monday,Weekdays
3636,"Monday, 2 March 2015",9:34:03 PM,10:00:00 PM,Monday,Weekdays
3637,"Monday, 2 March 2015",10:21:24 PM,10:00:00 PM,Monday,Weekdays
4054,"Monday, 9 March 2015",9:39:28 PM,10:00:00 PM,Monday,Weekdays
4055,"Monday, 9 March 2015",9:58:39 PM,10:00:00 PM,Monday,Weekdays
4877,"Monday, 23 March 2015",10:05:32 PM,10:00:00 PM,Monday,Weekdays
4878,"Monday, 23 March 2015",10:12:04 PM,10:00:00 PM,Monday,Weekdays
4879,"Monday, 23 March 2015",10:19:06 PM,10:00:00 PM,Monday,Weekdays
5305,"Monday, 30 March 2015",9:34:09 PM,10:00:00 PM,Monday,Weekdays
5306,"Monday, 30 March 2015",9:35:15 PM,10:00:00 PM,Monday,Weekdays
5307,"Monday, 30 March 2015",9:44:36 PM,10:00:00 PM,Monday,Weekdays
5308,"Monday, 30 March 2015",9:53:36 PM,10:00:00 PM,Monday,Weekdays
5738,"Monday, 6 April 2015",9:38:52 PM,10:00:00 PM,Monday,Weekdays
5739,"Monday, 6 April 2015",10:14:47 PM,10:00:00 PM,Monday,Weekdays
6152,"Monday, 13 April 2015",9:37:01 PM,10:00:00 PM,Monday,Weekdays
6153,"Monday, 13 April 2015",9:56:47 PM,10:00:00 PM,Monday,Weekdays
6571,"Monday, 20 April 2015",9:30:23 PM,10:00:00 PM,Monday,Weekdays
7003,"Monday, 27 April 2015",9:39:34 PM,10:00:00 PM,Monday,Weekdays
7004,"Monday, 27 April 2015",9:58:32 PM,10:00:00 PM,Monday,Weekdays
7005,"Monday, 27 April 2015",10:12:13 PM,10:00:00 PM,Monday,Weekdays
7416,"Monday, 4 May 2015",9:40:20 PM,10:00:00 PM,Monday,Weekdays
8273,"Monday, 18 May 2015",10:09:14 PM,10:00:00 PM,Monday,Weekdays
8274,"Monday, 18 May 2015",10:29:47 PM,10:00:00 PM,Monday,Weekdays
8275,"Monday, 18 May 2015",10:29:59 PM,10:00:00 PM,Monday,Weekdays
8685,"Monday, 25 May 2015",9:46:21 PM,10:00:00 PM,Monday,Weekdays
8686,"Monday, 25 May 2015",9:50:54 PM,10:00:00 PM,Monday,Weekdays
8687,"Monday, 25 May 2015",9:51:58 PM,10:00:00 PM,Monday,Weekdays
8688,"Monday, 25 May 2015",10:17:08 PM,10:00:00 PM,Monday,Weekdays
9093,"Monday, 1 June 2015",9:35:07 PM,10:00:00 PM,Monday,Weekdays
9094,"Monday, 1 June 2015",9:51:28 PM,10:00:00 PM,Monday,Weekdays
9502,"Monday, 8 June 2015",9:47:59 PM,10:00:00 PM,Monday,Weekdays
9503,"Monday, 8 June 2015",10:23:26 PM,10:00:00 PM,Monday,Weekdays
9932,"Monday, 15 June 2015",9:46:27 PM,10:00:00 PM,Monday,Weekdays
9933,"Monday, 15 June 2015",9:46:52 PM,10:00:00 PM,Monday,Weekdays
9934,"Monday, 15 June 2015",9:50:00 PM,10:00:00 PM,Monday,Weekdays
9935,"Monday, 15 June 2015",9:56:29 PM,10:00:00 PM,Monday,Weekdays
10327,"Monday, 22 June 2015",9:34:23 PM,10:00:00 PM,Monday,Weekdays
10328,"Monday, 22 June 2015",10:29:15 PM,10:00:00 PM,Monday,Weekdays
10741,"Monday, 29 June 2015",9:53:30 PM,10:00:00 PM,Monday,Weekdays
10742,"Monday, 29 June 2015",10:19:55 PM,10:00:00 PM,Monday,Weekdays
11221,"Monday, 6 July 2015",10:16:53 PM,10:00:00 PM,Monday,Weekdays
12484,"Monday, 27 July 2015",9:48:38 PM,10:00:00 PM,Monday,Weekdays
12485,"Monday, 27 July 2015",10:17:05 PM,10:00:00 PM,Monday,Weekdays
12486,"Monday, 27 July 2015",10:23:58 PM,10:00:00 PM,Monday,Weekdays
12910,"Monday, 3 August 2015",9:55:54 PM,10:00:00 PM,Monday,Weekdays
13331,"Monday, 10 August 2015",9:32:21 PM,10:00:00 PM,Monday,Weekdays
13332,"Monday, 10 August 2015",9:39:18 PM,10:00:00 PM,Monday,Weekdays
13333,"Monday, 10 August 2015",9:43:55 PM,10:00:00 PM,Monday,Weekdays
13334,"Monday, 10 August 2015",10:02:50 PM,10:00:00 PM,Monday,Weekdays
13335,"Monday, 10 August 2015",10:14:56 PM,10:00:00 PM,Monday,Weekdays
13774,"Monday, 17 August 2015",9:48:32 PM,10:00:00 PM,Monday,Weekdays
14173,"Monday, 24 August 2015",9:37:36 PM,10:00:00 PM,Monday,Weekdays
14174,"Monday, 24 August 2015",9:40:46 PM,10:00:00 PM,Monday,Weekdays
14570,"Monday, 31 August 2015",10:07:24 PM,10:00:00 PM,Monday,Weekdays
14571,"Monday, 31 August 2015",10:17:35 PM,10:00:00 PM,Monday,Weekdays
14969,"Monday, 7 September 2015",9:56:22 PM,10:00:00 PM,Monday,Weekdays
14970,"Monday, 7 September 2015",9:59:38 PM,10:00:00 PM,Monday,Weekdays
15404,"Monday, 14 September 2015",9:40:39 PM,10:00:00 PM,Monday,Weekdays
15405,"Monday, 14 September 2015",9:59:08 PM,10:00:00 PM,Monday,Weekdays
15406,"Monday, 14 September 2015",10:21:22 PM,10:00:00 PM,Monday,Weekdays
15824,"Monday, 21 September 2015",9:37:55 PM,10:00:00 PM,Monday,Weekdays
15825,"Monday, 21 September 2015",10:13:36 PM,10:00:00 PM,Monday,Weekdays
15826,"Monday, 21 September 2015",10:23:06 PM,10:00:00 PM,Monday,Weekdays
16110,"Monday, 28 September 2015",9:59:21 PM,10:00:00 PM,Monday,Weekdays
17985,"Monday, 2 November 2015",9:37:59 PM,10:00:00 PM,Monday,Weekdays
17986,"Monday, 2 November 2015",9:46:19 PM,10:00:00 PM,Monday,Weekdays
17987,"Monday, 2 November 2015",9:48:00 PM,10:00:00 PM,Monday,Weekdays
17988,"Monday, 2 November 2015",10:02:10 PM,10:00:00 PM,Monday,Weekdays
17989,"Monday, 2 November 2015",10:12:01 PM,10:00:00 PM,Monday,Weekdays
18386,"Monday, 9 November 2015",9:53:31 PM,10:00:00 PM,Monday,Weekdays
18387,"Monday, 9 November 2015",10:02:22 PM,10:00:00 PM,Monday,Weekdays
18388,"Monday, 9 November 2015",10:11:41 PM,10:00:00 PM,Monday,Weekdays
18788,"Monday, 16 November 2015",10:10:41 PM,10:00:00 PM,Monday,Weekdays
19666,"Monday, 30 November 2015",9:30:20 PM,10:00:00 PM,Monday,Weekdays
19667,"Monday, 30 November 2015",9:32:20 PM,10:00:00 PM,Monday,Weekdays
19668,"Monday, 30 November 2015",9:46:27 PM,10:00:00 PM,Monday,Weekdays
19669,"Monday, 30 November 2015",10:26:23 PM,10:00:00 PM,Monday,Weekdays
20090,"Monday, 7 December 2015",9:47:03 PM,10:00:00 PM,Monday,Weekdays
20091,"Monday, 7 December 2015",9:52:50 PM,10:00:00 PM,Monday,Weekdays
20092,"Monday, 7 December 2015",10:28:01 PM,10:00:00 PM,Monday,Weekdays
20507,"Monday, 14 December 2015",9:46:43 PM,10:00:00 PM,Monday,Weekdays
20508,"Monday, 14 December 2015",10:03:33 PM,10:00:00 PM,Monday,Weekdays
20509,"Monday, 14 December 2015",10:21:50 PM,10:00:00 PM,Monday,Weekdays
20933,"Monday, 21 December 2015",9:56:53 PM,10:00:00 PM,Monday,Weekdays
20934,"Monday, 21 December 2015",10:07:07 PM,10:00:00 PM,Monday,Weekdays
20935,"Monday, 21 December 2015",10:16:13 PM,10:00:00 PM,Monday,Weekdays
20936,"Monday, 21 December 2015",10:25:40 PM,10:00:00 PM,Monday,Weekdays
21215,"Monday, 28 December 2015",9:42:50 PM,10:00:00 PM,Monday,Weekdays
21216,"Monday, 28 December 2015",9:58:08 PM,10:00:00 PM,Monday,Weekdays
21217,"Monday, 28 December 2015",10:22:45 PM,10:00:00 PM,Monday,Weekdays
21218,"Monday, 28 December 2015",10:27:25 PM,10:00:00 PM,Monday,Weekdays
66,"Thursday, 1 January 2015",9:47:55 PM,10:00:00 PM,Thursday,Weekdays
67,"Thursday, 1 January 2015",10:03:40 PM,10:00:00 PM,Thursday,Weekdays
68,"Thursday, 1 January 2015",10:07:32 PM,10:00:00 PM,Thursday,Weekdays
69,"Thursday, 1 January 2015",10:12:13 PM,10:00:00 PM,Thursday,Weekdays
500,"Thursday, 8 January 2015",9:46:49 PM,10:00:00 PM,Thursday,Weekdays
501,"Thursday, 8 January 2015",9:51:31 PM,10:00:00 PM,Thursday,Weekdays
502,"Thursday, 8 January 2015",10:26:08 PM,10:00:00 PM,Thursday,Weekdays
908,"Thursday, 15 January 2015",9:42:32 PM,10:00:00 PM,Thursday,Weekdays
1318,"Thursday, 22 January 2015",9:36:48 PM,10:00:00 PM,Thursday,Weekdays
1319,"Thursday, 22 January 2015",10:24:05 PM,10:00:00 PM,Thursday,Weekdays
2170,"Thursday, 5 February 2015",9:34:23 PM,10:00:00 PM,Thursday,Weekdays
2171,"Thursday, 5 February 2015",9:48:24 PM,10:00:00 PM,Thursday,Weekdays
2172,"Thursday, 5 February 2015",9:51:44 PM,10:00:00 PM,Thursday,Weekdays
2173,"Thursday, 5 February 2015",9:56:42 PM,10:00:00 PM,Thursday,Weekdays
2174,"Thursday, 5 February 2015",10:00:17 PM,10:00:00 PM,Thursday,Weekdays
2592,"Thursday, 12 February 2015",9:43:21 PM,10:00:00 PM,Thursday,Weekdays
2593,"Thursday, 12 February 2015",10:02:05 PM,10:00:00 PM,Thursday,Weekdays
3003,"Thursday, 19 February 2015",9:32:12 PM,10:00:00 PM,Thursday,Weekdays
3004,"Thursday, 19 February 2015",9:56:20 PM,10:00:00 PM,Thursday,Weekdays
3400,"Thursday, 26 February 2015",10:22:05 PM,10:00:00 PM,Thursday,Weekdays
4227,"Thursday, 12 March 2015",10:03:24 PM,10:00:00 PM,Thursday,Weekdays
4658,"Thursday, 19 March 2015",9:34:17 PM,10:00:00 PM,Thursday,Weekdays
4659,"Thursday, 19 March 2015",9:53:59 PM,10:00:00 PM,Thursday,Weekdays
4660,"Thursday, 19 March 2015",10:14:01 PM,10:00:00 PM,Thursday,Weekdays
5496,"Thursday, 2 April 2015",9:41:03 PM,10:00:00 PM,Thursday,Weekdays
5497,"Thursday, 2 April 2015",10:13:02 PM,10:00:00 PM,Thursday,Weekdays
5498,"Thursday, 2 April 2015",10:15:45 PM,10:00:00 PM,Thursday,Weekdays
5499,"Thursday, 2 April 2015",10:27:54 PM,10:00:00 PM,Thursday,Weekdays
5911,"Thursday, 9 April 2015",10:25:34 PM,10:00:00 PM,Thursday,Weekdays
6320,"Thursday, 16 April 2015",9:33:10 PM,10:00:00 PM,Thursday,Weekdays
6321,"Thursday, 16 April 2015",10:04:26 PM,10:00:00 PM,Thursday,Weekdays
6322,"Thursday, 16 April 2015",10:12:57 PM,10:00:00 PM,Thursday,Weekdays
6323,"Thursday, 16 April 2015",10:16:42 PM,10:00:00 PM,Thursday,Weekdays
6324,"Thursday, 16 April 2015",10:29:31 PM,10:00:00 PM,Thursday,Weekdays
7168,"Thursday, 30 April 2015",9:43:09 PM,10:00:00 PM,Thursday,Weekdays
7169,"Thursday, 30 April 2015",10:19:58 PM,10:00:00 PM,Thursday,Weekdays
7578,"Thursday, 7 May 2015",10:05:04 PM,10:00:00 PM,Thursday,Weekdays
8845,"Thursday, 28 May 2015",10:00:57 PM,10:00:00 PM,Thursday,Weekdays
9260,"Thursday, 4 June 2015",9:51:14 PM,10:00:00 PM,Thursday,Weekdays
9690,"Thursday, 11 June 2015",9:43:38 PM,10:00:00 PM,Thursday,Weekdays
10100,"Thursday, 18 June 2015",9:48:46 PM,10:00:00 PM,Thursday,Weekdays
10508,"Thursday, 25 June 2015",9:59:33 PM,10:00:00 PM,Thursday,Weekdays
10509,"Thursday, 25 June 2015",10:00:53 PM,10:00:00 PM,Thursday,Weekdays
10924,"Thursday, 2 July 2015",9:30:43 PM,10:00:00 PM,Thursday,Weekdays
11398,"Thursday, 9 July 2015",9:58:38 PM,10:00:00 PM,Thursday,Weekdays
11808,"Thursday, 16 July 2015",9:38:18 PM,10:00:00 PM,Thursday,Weekdays
11809,"Thursday, 16 July 2015",10:02:31 PM,10:00:00 PM,Thursday,Weekdays
11810,"Thursday, 16 July 2015",10:06:25 PM,10:00:00 PM,Thursday,Weekdays
11811,"Thursday, 16 July 2015",10:24:24 PM,10:00:00 PM,Thursday,Weekdays
12243,"Thursday, 23 July 2015",9:40:27 PM,10:00:00 PM,Thursday,Weekdays
12658,"Thursday, 30 July 2015",9:41:15 PM,10:00:00 PM,Thursday,Weekdays
12659,"Thursday, 30 July 2015",10:10:58 PM,10:00:00 PM,Thursday,Weekdays
12660,"Thursday, 30 July 2015",10:14:12 PM,10:00:00 PM,Thursday,Weekdays
12661,"Thursday, 30 July 2015",10:16:54 PM,10:00:00 PM,Thursday,Weekdays
13509,"Thursday, 13 August 2015",10:09:40 PM,10:00:00 PM,Thursday,Weekdays
13510,"Thursday, 13 August 2015",10:21:27 PM,10:00:00 PM,Thursday,Weekdays
13943,"Thursday, 20 August 2015",10:04:25 PM,10:00:00 PM,Thursday,Weekdays
14345,"Thursday, 27 August 2015",10:16:56 PM,10:00:00 PM,Thursday,Weekdays
14739,"Thursday, 3 September 2015",10:13:55 PM,10:00:00 PM,Thursday,Weekdays
15152,"Thursday, 10 September 2015",9:34:42 PM,10:00:00 PM,Thursday,Weekdays
15153,"Thursday, 10 September 2015",9:53:10 PM,10:00:00 PM,Thursday,Weekdays
16315,"Thursday, 1 October 2015",9:52:23 PM,10:00:00 PM,Thursday,Weekdays
16316,"Thursday, 1 October 2015",10:28:49 PM,10:00:00 PM,Thursday,Weekdays
16661,"Thursday, 8 October 2015",9:55:10 PM,10:00:00 PM,Thursday,Weekdays
17040,"Thursday, 15 October 2015",9:30:14 PM,10:00:00 PM,Thursday,Weekdays
17041,"Thursday, 15 October 2015",9:34:11 PM,10:00:00 PM,Thursday,Weekdays
17042,"Thursday, 15 October 2015",9:59:31 PM,10:00:00 PM,Thursday,Weekdays
17043,"Thursday, 15 October 2015",10:00:22 PM,10:00:00 PM,Thursday,Weekdays
17044,"Thursday, 15 October 2015",10:15:11 PM,10:00:00 PM,Thursday,Weekdays
17045,"Thursday, 15 October 2015",10:29:41 PM,10:00:00 PM,Thursday,Weekdays
17383,"Thursday, 22 October 2015",9:33:51 PM,10:00:00 PM,Thursday,Weekdays
17384,"Thursday, 22 October 2015",9:36:21 PM,10:00:00 PM,Thursday,Weekdays
17385,"Thursday, 22 October 2015",10:00:44 PM,10:00:00 PM,Thursday,Weekdays
17386,"Thursday, 22 October 2015",10:06:14 PM,10:00:00 PM,Thursday,Weekdays
17744,"Thursday, 29 October 2015",9:43:54 PM,10:00:00 PM,Thursday,Weekdays
17745,"Thursday, 29 October 2015",9:58:11 PM,10:00:00 PM,Thursday,Weekdays
18144,"Thursday, 5 November 2015",9:32:22 PM,10:00:00 PM,Thursday,Weekdays
18145,"Thursday, 5 November 2015",10:13:38 PM,10:00:00 PM,Thursday,Weekdays
18557,"Thursday, 12 November 2015",9:43:47 PM,10:00:00 PM,Thursday,Weekdays
18947,"Thursday, 19 November 2015",9:33:07 PM,10:00:00 PM,Thursday,Weekdays
18948,"Thursday, 19 November 2015",9:55:01 PM,10:00:00 PM,Thursday,Weekdays
18949,"Thursday, 19 November 2015",9:57:01 PM,10:00:00 PM,Thursday,Weekdays
18950,"Thursday, 19 November 2015",10:12:28 PM,10:00:00 PM,Thursday,Weekdays
19396,"Thursday, 26 November 2015",9:32:07 PM,10:00:00 PM,Thursday,Weekdays
19397,"Thursday, 26 November 2015",9:42:04 PM,10:00:00 PM,Thursday,Weekdays
19398,"Thursday, 26 November 2015",9:56:55 PM,10:00:00 PM,Thursday,Weekdays
19399,"Thursday, 26 November 2015",10:05:34 PM,10:00:00 PM,Thursday,Weekdays
19400,"Thursday, 26 November 2015",10:18:55 PM,10:00:00 PM,Thursday,Weekdays
19846,"Thursday, 3 December 2015",9:48:42 PM,10:00:00 PM,Thursday,Weekdays
20266,"Thursday, 10 December 2015",9:31:59 PM,10:00:00 PM,Thursday,Weekdays
20267,"Thursday, 10 December 2015",9:47:55 PM,10:00:00 PM,Thursday,Weekdays
20268,"Thursday, 10 December 2015",10:09:21 PM,10:00:00 PM,Thursday,Weekdays
20269,"Thursday, 10 December 2015",10:22:20 PM,10:00:00 PM,Thursday,Weekdays
20692,"Thursday, 17 December 2015",9:45:47 PM,10:00:00 PM,Thursday,Weekdays
20693,"Thursday, 17 December 2015",10:27:07 PM,10:00:00 PM,Thursday,Weekdays
21105,"Thursday, 24 December 2015",10:06:10 PM,10:00:00 PM,Thursday,Weekdays
21106,"Thursday, 24 December 2015",10:07:22 PM,10:00:00 PM,Thursday,Weekdays
21349,"Thursday, 31 December 2015",10:09:54 PM,10:00:00 PM,Thursday,Weekdays
255,"Monday, 5 January 2015",11:23:35 AM,11:00:00 AM,Monday,Weekdays
431,"Thursday, 8 January 2015",11:17:13 AM,11:00:00 AM,Thursday,Weekdays
503,"Friday, 9 January 2015",11:16:21 AM,11:00:00 AM,Friday,Weekdays
785,"Wednesday, 14 January 2015",11:28:44 AM,11:00:00 AM,Wednesday,Weekdays
909,"Friday, 16 January 2015",11:19:25 AM,11:00:00 AM,Friday,Weekdays
910,"Friday, 16 January 2015",11:25:40 AM,11:00:00 AM,Friday,Weekdays
1082,"Monday, 19 January 2015",11:16:43 AM,11:00:00 AM,Monday,Weekdays
1083,"Monday, 19 January 2015",11:19:51 AM,11:00:00 AM,Monday,Weekdays
1084,"Monday, 19 January 2015",11:27:33 AM,11:00:00 AM,Monday,Weekdays
1138,"Tuesday, 20 January 2015",11:21:49 AM,11:00:00 AM,Tuesday,Weekdays
1139,"Tuesday, 20 January 2015",11:25:59 AM,11:00:00 AM,Tuesday,Weekdays
1321,"Friday, 23 January 2015",11:17:12 AM,11:00:00 AM,Friday,Weekdays
1322,"Friday, 23 January 2015",11:28:28 AM,11:00:00 AM,Friday,Weekdays
1497,"Monday, 26 January 2015",11:15:57 AM,11:00:00 AM,Monday,Weekdays
1498,"Monday, 26 January 2015",11:25:10 AM,11:00:00 AM,Monday,Weekdays
1552,"Tuesday, 27 January 2015",11:23:30 AM,11:00:00 AM,Tuesday,Weekdays
